profile	owner_class	disposition	method	mode	signature	endpoint_source	compile_condition	authority_and_payload	delegate	replay_policy	protocol_constant	in_repo_references	rust_signature	replacement	executable_callers
fleet-subnet-root	canic-owned	private-delete	canic_root_component_child_runtime_activate	update	canic_root_component_child_runtime_activate : (CanisterPoolClaim) -> ( Result_39, );	crates/canic/src/macros/endpoints/root.rs:439	always	#[$crate::canic_update(internal, public)]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::activate_component_child_runtime(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_CHILD_RUNTIME_ACTIVATE	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:308;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:44;crates/canic-core/src/replay_policy/tests/endpoint.rs:316;crates/canic/tests/protocol_surface.rs:1313;crates/canic/tests/protocol_surface.rs:1314;crates/canic/tests/protocol_surface.rs:1315;crates/canic/tests/protocol_surface.rs:1462	async fn canic_root_component_child_runtime_activate( request: ::canic::dto::component_registry::RootComponentChildRuntimeActivationRequest, ) -> Result<::canic::dto::component_registry::RootComponentChildRuntimeActivationResponse, ::canic::Error>	none	none
fleet-subnet-root	canic-owned	private-delete	canic_root_component_commit	update	canic_root_component_commit : (AuthoritySnapshotRequest) -> (Result_40);	crates/canic/src/macros/endpoints/root.rs:481	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::commit_component_allocation(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_COMMIT	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:118;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:19;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:233;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3184;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3247;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3574;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:86;crates/canic/tests/protocol_surface.rs:1333;crates/canic/tests/protocol_surface.rs:1334;crates/canic/tests/protocol_surface.rs:1335;crates/canic/tests/protocol_surface.rs:1483	async fn canic_root_component_commit( request: ::canic::dto::component_registry::RootComponentCommitRequest, ) -> Result<::canic::dto::component_registry::RootComponentCommitResponse, ::canic::Error>	none	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3184;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3247;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3574;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:86
fleet-subnet-root	canic-owned	private-delete	canic_root_component_create	update	canic_root_component_create : (AuthoritySnapshotRequest) -> (Result_34);	crates/canic/src/macros/endpoints/root.rs:453	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::create_component_allocation(request).await	update_costed_response_idempotent	CANIC_ROOT_COMPONENT_CREATE	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:119;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:20;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:231;crates/canic-core/src/replay_policy/tests/endpoint.rs:204;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3059;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3092;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:86;crates/canic/tests/protocol_surface.rs:1323;crates/canic/tests/protocol_surface.rs:1324;crates/canic/tests/protocol_surface.rs:1325;crates/canic/tests/protocol_surface.rs:1481	async fn canic_root_component_create( request: ::canic::dto::component_registry::RootComponentCreationRequest, ) -> Result<::canic::dto::component_registry::RootComponentAllocationResponse, ::canic::Error>	none	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3059;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3092;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:86
fleet-subnet-root	canic-owned	private-delete	canic_root_component_delete	update	canic_root_component_delete : (RootComponentDeletionRequest) -> (Result_41);	crates/canic/src/macros/endpoints/root.rs:320	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::delete_component(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_DELETE	crates/canic-core/src/replay_policy/tests/endpoint.rs:671;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1180;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1200;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1266;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1941;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:203;crates/canic/tests/protocol_surface.rs:1228;crates/canic/tests/protocol_surface.rs:1229;crates/canic/tests/protocol_surface.rs:1230;crates/canic/tests/protocol_surface.rs:1599	async fn canic_root_component_delete( request: ::canic::dto::component_registry::RootComponentDeletionRequest, ) -> Result<::canic::dto::component_registry::RootComponentDeletionResponse, ::canic::Error>	none	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1180;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1200;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1266;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1941;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:203
fleet-subnet-root	canic-owned	role-status-variant	canic_root_component_deletion_status	query	canic_root_component_deletion_status : (CanisterPoolClaim) -> ( Result_41, ) query;	crates/canic/src/macros/endpoints/root.rs:334	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::component_deletion_status(request)	query_read_only	CANIC_ROOT_COMPONENT_DELETION_STATUS	crates/canic-core/src/replay_policy/tests/endpoint.rs:679;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1207;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1276;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:204;crates/canic/tests/protocol_surface.rs:1238;crates/canic/tests/protocol_surface.rs:1239;crates/canic/tests/protocol_surface.rs:1240;crates/canic/tests/protocol_surface.rs:1611	async fn canic_root_component_deletion_status( request: ::canic::dto::component_registry::RootComponentDeletionStatusRequest, ) -> Result<::canic::dto::component_registry::RootComponentDeletionResponse, ::canic::Error>	RootStatusRequest::Operation	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1207;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1276;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:204
fleet-subnet-root	canic-owned	role-command-variant	canic_root_component_directories_synchronize	update	canic_root_component_directories_synchronize : ( RootComponentDirectorySynchronizationRequest, ) -> (Result_42);	crates/canic/src/macros/endpoints/root.rs:211	always	#[$crate::canic_update( internal, public, payload(max_bytes = ::canic::__internal::core::control_plane_support::ops::component_provisioning_plan::MAX_FLEET_SUBNET_ROOT_COMPONENT_PUBLICATION_PAYLOAD_BYTES) )]	$crate::__internal::control_plane::api::component_provisioning::RootComponentProvisioningApi::synchronize_directories(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_DIRECTORIES_SYNCHRONIZE	crates/canic-control-plane/src/workflow/fleet_coordinator/mod.rs:578;crates/canic/tests/protocol_surface.rs:1153;crates/canic/tests/protocol_surface.rs:1154;crates/canic/tests/protocol_surface.rs:1155;crates/canic/tests/protocol_surface.rs:792	async fn canic_root_component_directories_synchronize( request: ::canic::dto::component_provisioning::RootComponentDirectorySynchronizationRequest, ) -> Result<::canic::dto::component_provisioning::RootComponentDirectorySynchronizationResponse, ::canic::Error>	RootCommand::SynchronizeComponentDirectories	crates/canic-control-plane/src/workflow/fleet_coordinator/mod.rs:578
fleet-subnet-root	canic-owned	role-status-variant	canic_root_component_directory_head	query	canic_root_component_directory_head : (ComponentDirectoryHeadRequest) -> ( Result_43, ) query;	crates/canic/src/macros/endpoints/root.rs:544	always	#[$crate::canic_query(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::component_directory_head(request)	query_read_only	CANIC_ROOT_COMPONENT_DIRECTORY_HEAD	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:101;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:20;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:254;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3540;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3645;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:87;crates/canic/tests/protocol_surface.rs:1408;crates/canic/tests/protocol_surface.rs:1409;crates/canic/tests/protocol_surface.rs:1410;crates/canic/tests/protocol_surface.rs:1496	async fn canic_root_component_directory_head( request: ::canic::dto::component_registry::ComponentDirectoryHeadRequest, ) -> Result<::canic::dto::component_registry::ComponentDirectoryHead, ::canic::Error>	RootStatusRequest::ComponentDirectoryHead	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3540;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3645;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:87
fleet-subnet-root	canic-owned	role-status-variant	canic_root_component_directory_page	query	canic_root_component_directory_page : (ComponentDirectoryPageRequest) -> ( Result_44, ) query;	crates/canic/src/macros/endpoints/root.rs:551	always	#[$crate::canic_query(internal, public)]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::component_directory_page(request)	query_read_only	CANIC_ROOT_COMPONENT_DIRECTORY_PAGE	apps/skynet/root/src/lib.rs:136;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:102;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:21;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:255;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:321;crates/canic/tests/protocol_surface.rs:1413;crates/canic/tests/protocol_surface.rs:1414;crates/canic/tests/protocol_surface.rs:1415;crates/canic/tests/protocol_surface.rs:1505	async fn canic_root_component_directory_page( request: ::canic::dto::component_registry::ComponentDirectoryPageRequest, ) -> Result<::canic::dto::component_registry::ComponentDirectoryPageResponse, ::canic::Error>	RootStatusRequest::ComponentDirectoryPage	none
fleet-subnet-root	canic-owned	private-delete	canic_root_component_directory_prepare	update	canic_root_component_directory_prepare : (AuthoritySnapshotRequest) -> ( Result_45, );	crates/canic/src/macros/endpoints/root.rs:495	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::prepare_component_directories(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_DIRECTORY_PREPARE	crates/canic-core/src/domain/policy/pure/fleet_activation.rs:120;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:21;crates/canic-core/src/domain/policy/pure/fleet_activation.rs:235;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3281;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3325;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3424;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3587;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:87;crates/canic/tests/protocol_surface.rs:1338;crates/canic/tests/protocol_surface.rs:1339;crates/canic/tests/protocol_surface.rs:1340;crates/canic/tests/protocol_surface.rs:1484	async fn canic_root_component_directory_prepare( request: ::canic::dto::component_registry::RootComponentDirectoryPreparationRequest, ) -> Result<::canic::dto::component_registry::RootComponentDirectoryPreparationResponse, ::canic::Error>	none	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3281;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3325;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3424;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:3587;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:87
fleet-subnet-root	canic-owned	private-delete	canic_root_component_draining_advance	update	canic_root_component_draining_advance : (CanisterPoolClaim) -> (Result_46);	crates/canic/src/macros/endpoints/root.rs:306	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::advance_component_draining(request).await	update_snapshot_convergent	CANIC_ROOT_COMPONENT_DRAINING_ADVANCE	crates/canic-core/src/replay_policy/tests/endpoint.rs:663;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1148;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1907;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:204;crates/canic/tests/protocol_surface.rs:1218;crates/canic/tests/protocol_surface.rs:1219;crates/canic/tests/protocol_surface.rs:1220;crates/canic/tests/protocol_surface.rs:1597	async fn canic_root_component_draining_advance( request: ::canic::dto::component_registry::RootComponentDrainingAdvanceRequest, ) -> Result<::canic::dto::component_registry::RootComponentDrainingAdvanceResponse, ::canic::Error>	none	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1148;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1907;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:204
fleet-subnet-root	canic-owned	role-command-variant	canic_root_component_draining_begin	update	canic_root_component_draining_begin : (RootComponentDrainingRequest) -> ( Result_47, );	crates/canic/src/macros/endpoints/root.rs:278	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::begin_component_draining(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_DRAINING_BEGIN	crates/canic-core/src/replay_policy/tests/endpoint.rs:633;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1114;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1881;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:205;crates/canic/tests/protocol_surface.rs:1198;crates/canic/tests/protocol_surface.rs:1199;crates/canic/tests/protocol_surface.rs:1200;crates/canic/tests/protocol_surface.rs:1595	async fn canic_root_component_draining_begin( request: ::canic::dto::component_registry::RootComponentDrainingRequest, ) -> Result<::canic::dto::component_registry::RootComponentDrainingResponse, ::canic::Error>	RootCommand::RemoveComponent	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1114;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1881;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:205
fleet-subnet-root	canic-owned	private-delete	canic_root_component_draining_inventory_finalize	update	canic_root_component_draining_inventory_finalize : ( RootComponentDrainingRequest, ) -> (Result_48);	crates/canic/src/macros/endpoints/root.rs:313	always	#[$crate::canic_update(requires(caller::is_controller()))]	$crate::__internal::control_plane::api::lifecycle::LifecycleApi::finalize_component_inventory(request).await	update_response_idempotent	CANIC_ROOT_COMPONENT_DRAINING_INVENTORY_FINALIZE	crates/canic-core/src/replay_policy/tests/endpoint.rs:667;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1164;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1923;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:205;crates/canic/tests/protocol_surface.rs:1223;crates/canic/tests/protocol_surface.rs:1224;crates/canic/tests/protocol_surface.rs:1225;crates/canic/tests/protocol_surface.rs:1598	async fn canic_root_component_draining_inventory_finalize( request: ::canic::dto::component_registry::RootComponentFinalInventoryRequest, ) -> Result<::canic::dto::component_registry::RootComponentFinalInventoryResponse, ::canic::Error>	none	crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1164;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:1923;crates/canic-testing-internal/src/pic/fleet_registry/baseline.rs:205
